time,Msun,Sun_x,Sun_y,Sun_z,Mercury_x,Mercury_y,Mercury_z,Venus_x,Venus_y,Venus_z,Earth_x,Earth_y,Earth_z,Mars_x,Mars_y,Mars_z,Jupiter_x,Jupiter_y,Jupiter_z,Saturn_x,Saturn_y,Saturn_z,Uranus_x,Uranus_y,Uranus_z,Neptune_x,Neptune_y,Neptune_z,Pluto_x,Pluto_y,Pluto_z,Luna_x,Luna_y,Luna_z
11,1,-0.006146,-0.004673,0.0001862,0.1184,-0.4369,-0.04656,0.5252,-0.5012,-0.03729,0.7475,0.6404,0.0001503,0.2574,1.518,0.02563,1.487,4.833,-0.05333,9.407,-2.092,-0.3382,11.29,15.97,-0.08697,29.87,-0.8259,-0.6714,18.06,-30.07,-2.006,0.7466,0.6382,-3.798e-05
12,1,-0.006139,-0.004677,0.0001861,0.1396,-0.427,-0.04769,0.5386,-0.4863,-0.03786,0.736,0.6533,0.0001497,0.2441,1.521,0.02603,1.48,4.836,-0.05317,9.408,-2.087,-0.3383,11.29,15.97,-0.08692,29.87,-0.8227,-0.6715,18.06,-30.07,-2.007,0.7356,0.651,-5.692e-05
13,1,-0.006132,-0.004681,0.000186,0.1603,-0.4157,-0.04867,0.5517,-0.4711,-0.03841,0.7241,0.666,0.000149,0.2308,1.525,0.02642,1.473,4.839,-0.05302,9.409,-2.081,-0.3384,11.28,15.97,-0.08687,29.87,-0.8195,-0.6715,18.06,-30.07,-2.008,0.7244,0.6637,-6.178e-05
14,1,-0.006125,-0.004686,0.0001858,0.1804,-0.4031,-0.04948,0.5644,-0.4555,-0.03892,0.7121,0.6785,0.0001481,0.2175,1.528,0.02682,1.466,4.841,-0.05287,9.41,-2.076,-0.3386,11.28,15.97,-0.08682,29.87,-0.8164,-0.6716,18.07,-30.07,-2.009,0.713,0.6764,-5.171e-05
15,1,-0.006118,-0.00469,0.0001857,0.2,-0.3891,-0.05013,0.5766,-0.4395,-0.03941,0.6999,0.6908,0.000147,0.2042,1.531,0.02721,1.458,4.844,-0.05272,9.411,-2.07,-0.3387,11.28,15.98,-0.08677,29.87,-0.8132,-0.6717,18.07,-30.06,-2.01,0.7013,0.689,-2.697e-05
16,1,-0.006112,-0.004694,0.0001856,0.2188,-0.3737,-0.0506,0.5883,-0.4232,-0.03986,0.6874,0.7029,0.0001458,0.1909,1.534,0.0276,1.451,4.846,-0.05256,9.412,-2.065,-0.3388,11.27,15.98,-0.08672,29.87,-0.8101,-0.6717,18.07,-30.06,-2.011,0.6892,0.7015,1.089e-05
17,1,-0.006105,-0.004698,0.0001855,0.2367,-0.357,-0.05088,0.5996,-0.4066,-0.04028,0.6747,0.7147,0.0001445,0.1775,1.537,0.02799,1.444,4.849,-0.05241,9.413,-2.06,-0.339,11.27,15.98,-0.08667,29.87,-0.8069,-0.6718,18.08,-30.06,-2.012,0.6769,0.714,5.911e-05
18,1,-0.006098,-0.004703,0.0001854,0.2538,-0.3391,-0.05098,0.6104,-0.3897,-0.04068,0.6618,0.7264,0.0001431,0.1641,1.54,0.02838,1.436,4.851,-0.05226,9.414,-2.054,-0.3391,11.27,15.98,-0.08662,29.87,-0.8038,-0.6719,18.08,-30.06,-2.013,0.6641,0.7263,0.0001139
19,1,-0.006091,-0.004707,0.0001853,0.2699,-0.3198,-0.05088,0.6208,-0.3725,-0.04104,0.6488,0.7378,0.0001417,0.1508,1.543,0.02876,1.429,4.854,-0.0521,9.415,-2.049,-0.3392,11.26,15.98,-0.08657,29.87,-0.8006,-0.6719,18.08,-30.06,-2.014,0.651,0.7383,0.000171
20,1,-0.006084,-0.004711,0.0001852,0.285,-0.2993,-0.05059,0.6307,-0.355,-0.04137,0.6355,0.749,0.0001403,0.1374,1.545,0.02914,1.422,4.856,-0.05195,9.415,-2.043,-0.3394,11.26,15.99,-0.08652,29.87,-0.7975,-0.672,18.08,-30.06,-2.014,0.6375,0.7501,0.0002259
21,1,-0.006077,-0.004716,0.0001851,0.2988,-0.2776,-0.05008,0.6401,-0.3372,-0.04166,0.622,0.7599,0.000139,0.124,1.547,0.02952,1.414,4.859,-0.05179,9.416,-2.038,-0.3395,11.26,15.99,-0.08647,29.87,-0.7943,-0.6721,18.09,-30.06,-2.015,0.6236,0.7616,0.0002746
22,1,-0.00607,-0.00472,0.000185,0.3113,-0.2548,-0.04936,0.649,-0.3192,-0.04193,0.6083,0.7706,0.0001379,0.1105,1.55,0.0299,1.407,4.861,-0.05164,9.417,-2.032,-0.3396,11.25,15.99,-0.08642,29.87,-0.7911,-0.6721,18.09,-30.06,-2.016,0.6095,0.7727,0.000314
23,1,-0.006063,-0.004724,0.0001849,0.3225,-0.2308,-0.04843,0.6574,-0.3009,-0.04216,0.5945,0.7811,0.0001369,0.09712,1.552,0.03027,1.4,4.864,-0.05149,9.418,-2.027,-0.3397,11.25,15.99,-0.08637,29.87,-0.788,-0.6722,18.09,-30.06,-2.017,0.5951,0.7835,0.0003418
24,1,-0.006056,-0.004728,0.0001848,0.3321,-0.2059,-0.04727,0.6652,-0.2824,-0.04236,0.5805,0.7914,0.000136,0.08369,1.554,0.03065,1.392,4.866,-0.05133,9.419,-2.021,-0.3399,11.25,15.99,-0.08632,29.87,-0.7848,-0.6723,18.1,-30.06,-2.018,0.5805,0.7939,0.0003568
25,1,-0.006049,-0.004732,0.0001847,0.3402,-0.1799,-0.04589,0.6726,-0.2637,-0.04253,0.5662,0.8014,0.0001354,0.07025,1.556,0.03102,1.385,4.868,-0.05118,9.42,-2.016,-0.34,11.24,16,-0.08627,29.87,-0.7817,-0.6723,18.1,-30.05,-2.019,0.5657,0.8039,0.0003587
26,1,-0.006042,-0.004737,0.0001845,0.3465,-0.1531,-0.04428,0.6795,-0.2448,-0.04267,0.5519,0.8112,0.0001349,0.05681,1.558,0.03138,1.378,4.871,-0.05102,9.421,-2.011,-0.3401,11.24,16,-0.08622,29.87,-0.7785,-0.6724,18.1,-30.05,-2.02,0.5507,0.8135,0.0003481
27,1,-0.006035,-0.004741,0.0001844,0.351,-0.1256,-0.04244,0.6858,-0.2257,-0.04277,0.5373,0.8207,0.0001345,0.04336,1.559,0.03175,1.37,4.873,-0.05087,9.422,-2.005,-0.3403,11.24,16,-0.08617,29.87,-0.7754,-0.6725,18.1,-30.05,-2.021,0.5357,0.8227,0.000326
28,1,-0.006029,-0.004745,0.0001843,0.3536,-0.09735,-0.04037,0.6916,-0.2065,-0.04284,0.5226,0.83,0.0001343,0.02991,1.561,0.03211,1.363,4.876,-0.05072,9.422,-2,-0.3404,11.24,16,-0.08612,29.87,-0.7722,-0.6725,18.11,-30.05,-2.022,0.5205,0.8316,0.0002938
29,1,-0.006022,-0.004749,0.0001842,0.3541,-0.0686,-0.03807,0.6968,-0.1871,-0.04287,0.5077,0.839,0.0001342,0.01645,1.562,0.03247,1.356,4.878,-0.05056,9.423,-1.994,-0.3405,11.23,16,-0.08607,29.87,-0.769,-0.6726,18.11,-30.05,-2.023,0.5053,0.8401,0.0002534
30,1,-0.006015,-0.004753,0.0001841,0.3525,-0.03948,-0.03554,0.7015,-0.1675,-0.04288,0.4926,0.8477,0.0001342,0.002994,1.564,0.03283,1.348,4.88,-0.05041,9.424,-1.989,-0.3406,11.23,16.01,-0.08602,29.87,-0.7659,-0.6727,18.11,-30.05,-2.023,0.4901,0.8483,0.0002069
31,1,-0.006008,-0.004758,0.000184,0.3486,-0.01015,-0.03279,0.7057,-0.1478,-0.04285,0.4774,0.8562,0.0001343,-0.01046,1.565,0.03319,1.341,4.883,-0.05025,9.425,-1.983,-0.3408,11.23,16.01,-0.08597,29.87,-0.7627,-0.6727,18.11,-30.05,-2.024,0.4749,0.8563,0.0001566
32,1,-0.006001,-0.004762,0.0001839,0.3425,0.01922,-0.02982,0.7093,-0.1281,-0.04278,0.4621,0.8645,0.0001344,-0.02392,1.566,0.03354,1.333,4.885,-0.0501,9.426,-1.978,-0.3409,11.22,16.01,-0.08592,29.87,-0.7596,-0.6728,18.12,-30.05,-2.025,0.4596,0.8639,0.0001052
33,1,-0.005994,-0.004766,0.0001838,0.3339,0.04842,-0.02665,0.7124,-0.1082,-0.04269,0.4466,0.8724,0.0001345,-0.03738,1.567,0.03389,1.326,4.887,-0.04994,9.427,-1.972,-0.341,11.22,16.01,-0.08587,29.87,-0.7564,-0.6729,18.12,-30.05,-2.026,0.4443,0.8713,5.535e-05
34,1,-0.005987,-0.00477,0.0001837,0.3229,0.07724,-0.02328,0.7149,-0.08822,-0.04256,0.4309,0.8801,0.0001345,-0.05083,1.568,0.03424,1.319,4.89,-0.04979,9.427,-1.967,-0.3412,11.22,16.02,-0.08582,29.87,-0.7533,-0.6729,18.12,-30.05,-2.027,0.429,0.8785,1.016e-05
35,1,-0.00598,-0.004774,0.0001836,0.3094,0.1054,-0.01974,0.7169,-0.06819,-0.0424,0.4151,0.8875,0.0001345,-0.06428,1.569,0.03458,1.311,4.892,-0.04963,9.428,-1.962,-0.3413,11.21,16.02,-0.08577,29.87,-0.7501,-0.673,18.13,-30.05,-2.028,0.4137,0.8856,-2.744e-05
36,1,-0.005973,-0.004778,0.0001834,0.2934,0.1328,-0.01604,0.7183,-0.04812,-0.0422,0.3992,0.8947,0.0001344,-0.07773,1.569,0.03493,1.304,4.894,-0.04947,9.429,-1.956,-0.3414,11.21,16.02,-0.08572,29.87,-0.7469,-0.6731,18.13,-30.04,-2.029,0.3984,0.8925,-5.463e-05
37,1,-0.005966,-0.004782,0.0001833,0.275,0.159,-0.0122,0.7191,-0.02801,-0.04197,0.3832,0.9015,0.0001341,-0.09117,1.57,0.03527,1.297,4.897,-0.04932,9.43,-1.951,-0.3415,11.21,16.02,-0.08567,29.87,-0.7438,-0.6731,18.13,-30.04,-2.03,0.383,0.8992,-6.904e-05
38,1,-0.005959,-0.004786,0.0001832,0.2541,0.1838,-0.008265,0.7194,-0.007882,-0.04171,0.3671,0.9081,0.0001336,-0.1046,1.57,0.0356,1.289,4.899,-0.04916,9.431,-1.945,-0.3417,11.2,16.02,-0.08562,29.87,-0.7406,-0.6732,18.13,-30.04,-2.031,0.3675,0.9058,-6.908e-05
39,1,-0.005952,-0.00479,0.0001831,0.231,0.2069,-0.004251,0.7191,0.01225,-0.04142,0.3508,0.9144,0.000133,-0.118,1.57,0.03594,1.282,4.901,-0.04901,9.431,-1.94,-0.3418,11.2,16.03,-0.08557,29.87,-0.7375,-0.6733,18.14,-30.04,-2.032,0.3518,0.9124,-5.423e-05
40,1,-0.005945,-0.004794,0.000183,0.2056,0.228,-0.0001964,0.7183,0.03236,-0.0411,0.3344,0.9204,0.0001323,-0.1314,1.57,0.03627,1.274,4.904,-0.04885,9.432,-1.934,-0.3419,11.2,16.03,-0.08552,29.87,-0.7343,-0.6733,18.14,-30.04,-2.032,0.3359,0.9187,-2.525e-05
41,1,-0.005938,-0.004798,0.0001829,0.1783,0.247,0.003862,0.7169,0.05245,-0.04074,0.3179,0.9261,0.0001314,-0.1449,1.57,0.0366,1.267,4.906,-0.0487,9.433,-1.929,-0.342,11.19,16.03,-0.08547,29.87,-0.7312,-0.6734,18.14,-30.04,-2.033,0.3199,0.925,1.579e-05
42,1,-0.005931,-0.004802,0.0001828,0.1491,0.2634,0.007884,0.715,0.07249,-0.04035,0.3013,0.9316,0.0001304,-0.1583,1.57,0.03693,1.26,4.908,-0.04854,9.434,-1.923,-0.3422,11.19,16.03,-0.08542,29.87,-0.728,-0.6735,18.15,-30.04,-2.034,0.3035,0.931,6.57e-05
43,1,-0.005924,-0.004806,0.0001827,0.1184,0.2773,0.01183,0.7125,0.09247,-0.03993,0.2847,0.9367,0.0001294,-0.1716,1.57,0.03725,1.252,4.91,-0.04838,9.435,-1.918,-0.3423,11.19,16.03,-0.08537,29.87,-0.7248,-0.6735,18.15,-30.04,-2.035,0.287,0.9368,0.0001206
44,1,-0.005917,-0.00481,0.0001825,0.08648,0.2883,0.01566,0.7094,0.1124,-0.03948,0.2679,0.9416,0.0001283,-0.185,1.57,0.03757,1.245,4.912,-0.04823,9.436,-1.912,-0.3424,11.18,16.04,-0.08532,29.87,-0.7217,-0.6736,18.15,-30.04,-2.036,0.2701,0.9423,0.0001761
45,1,-0.005909,-0.004814,0.0001824,0.0536,0.2963,0.01933,0.7058,0.1322,-0.039,0.2511,0.9461,0.0001274,-0.1984,1.569,0.03789,1.237,4.915,-0.04807,9.436,-1.907,-0.3425,11.18,16.04,-0.08527,29.87,-0.7185,-0.6737,18.15,-30.04,-2.037,0.253,0.9474,0.0002282
46,1,-0.005902,-0.004818,0.0001823,0.02012,0.3012,0.02281,0.7016,0.1519,-0.03849,0.2341,0.9504,0.0001265,-0.2117,1.569,0.0382,1.23,4.917,-0.04791,9.437,-1.902,-0.3427,11.18,16.04,-0.08522,29.87,-0.7154,-0.6737,18.16,-30.04,-2.038,0.2357,0.9522,0.0002734
47,1,-0.005895,-0.004822,0.0001822,-0.01362,0.3031,0.02605,0.6969,0.1715,-0.03795,0.2172,0.9544,0.0001258,-0.2251,1.568,0.03852,1.223,4.919,-0.04776,9.438,-1.896,-0.3428,11.17,16.04,-0.08517,29.87,-0.7122,-0.6738,18.16,-30.03,-2.039,0.2182,0.9565,0.0003087
48,1,-0.005888,-0.004826,0.0001821,-0.04729,0.3019,0.02904,0.6916,0.1909,-0.03738,0.2001,0.958,0.0001252,-0.2384,1.567,0.03883,1.215,4.921,-0.0476,9.439,-1.891,-0.3429,11.17,16.04,-0.08512,29.87,-0.7091,-0.6739,18.16,-30.03,-2.04,0.2006,0.9604,0.0003325
49,1,-0.005881,-0.00483,0.000182,-0.08055,0.2976,0.03175,0.6858,0.2102,-0.03678,0.183,0.9614,0.0001248,-0.2517,1.566,0.03913,1.208,4.923,-0.04744,9.439,-1.885,-0.3431,11.17,16.05,-0.08507,29.87,-0.7059,-0.6739,18.16,-30.03,-2.041,0.1829,0.9639,0.0003436
50,1,-0.005874,-0.004834,0.0001819,-0.1131,0.2905,0.03415,0.6795,0.2294,-0.03615,0.1658,0.9645,0.0001246,-0.265,1.565,0.03944,1.2,4.926,-0.04729,9.44,-1.88,-0.3432,11.16,16.05,-0.08503,29.87,-0.7027,-0.674,18.17,-30.03,-2.041,0.1651,0.9669,0.0003421
51,1,-0.005867,-0.004838,0.0001817,-0.1446,0.2806,0.03623,0.6726,0.2483,-0.03549,0.1485,0.9673,0.0001246,-0.2782,1.564,0.03974,1.193,4.928,-0.04713,9.441,-1.874,-0.3433,11.16,16.05,-0.08498,29.87,-0.6996,-0.6741,18.17,-30.03,-2.042,0.1473,0.9695,0.0003285
52,1,-0.00586,-0.004842,0.0001816,-0.1749,0.2681,0.03799,0.6652,0.2671,-0.03481,0.1313,0.9698,0.0001246,-0.2915,1.563,0.04004,1.186,4.93,-0.04697,9.442,-1.869,-0.3434,11.16,16.05,-0.08493,29.87,-0.6964,-0.6741,18.17,-30.03,-2.043,0.1296,0.9717,0.000304
53,1,-0.005853,-0.004846,0.0001815,-0.2037,0.2532,0.03942,0.6573,0.2856,-0.0341,0.1139,0.972,0.0001249,-0.3047,1.561,0.04033,1.178,4.932,-0.04681,9.443,-1.863,-0.3436,11.15,16.05,-0.08488,29.87,-0.6933,-0.6742,18.18,-30.03,-2.044,0.1118,0.9735,0.0002701
54,1,-0.005846,-0.00485,0.0001814,-0.2309,0.2361,0.04051,0.6489,0.304,-0.03336,0.09656,0.9738,0.0001252,-0.3179,1.56,0.04063,1.171,4.934,-0.04666,9.443,-1.858,-0.3437,11.15,16.06,-0.08483,29.87,-0.6901,-0.6743,18.18,-30.03,-2.045,0.09418,0.9749,0.0002287
55,1,-0.005839,-0.004854,0.0001813,-0.2562,0.2171,0.04128,0.64,0.322,-0.03259,0.07915,0.9754,0.0001256,-0.331,1.558,0.04092,1.163,4.936,-0.0465,9.444,-1.852,-0.3438,11.15,16.06,-0.08478,29.87,-0.687,-0.6743,18.18,-30.03,-2.046,0.07661,0.9759,0.0001821
56,1,-0.005832,-0.004857,0.0001812,-0.2796,0.1963,0.04173,0.6305,0.3399,-0.0318,0.06172,0.9767,0.0001261,-0.3442,1.557,0.0412,1.156,4.938,-0.04634,9.445,-1.847,-0.3439,11.14,16.06,-0.08473,29.87,-0.6838,-0.6744,18.18,-30.03,-2.047,0.05915,0.9766,0.0001326
57,1,-0.005825,-0.004861,0.000181,-0.301,0.1741,0.04188,0.6206,0.3574,-0.03099,0.04427,0.9777,0.0001265,-0.3573,1.555,0.04149,1.148,4.94,-0.04618,9.446,-1.841,-0.3441,11.14,16.06,-0.08468,29.87,-0.6807,-0.6744,18.19,-30.03,-2.048,0.04181,0.9771,8.274e-05
58,1,-0.005817,-0.004865,0.0001809,-0.3203,0.1506,0.04173,0.6102,0.3747,-0.03015,0.0268,0.9783,0.000127,-0.3704,1.553,0.04177,1.141,4.942,-0.04603,9.446,-1.836,-0.3442,11.14,16.06,-0.08463,29.87,-0.6775,-0.6745,18.19,-30.02,-2.049,0.02458,0.9772,3.534e-05
59,1,-0.00581,-0.004869,0.0001808,-0.3375,0.1261,0.04131,0.5993,0.3917,-0.02929,0.009319,0.9787,0.0001274,-0.3835,1.551,0.04204,1.134,4.944,-0.04587,9.447,-1.831,-0.3443,11.13,16.07,-0.08458,29.87,-0.6743,-0.6746,18.19,-30.02,-2.05,0.007469,0.9771,-6.724e-06
60,1,-0.005803,-0.004873,0.0001807,-0.3525,0.1008,0.04062,0.5879,0.4083,-0.0284,-0.008169,0.9787,0.0001278,-0.3966,1.549,0.04232,1.126,4.946,-0.04571,9.448,-1.825,-0.3444,11.13,16.07,-0.08453,29.87,-0.6712,-0.6746,18.19,-30.02,-2.05,-0.009531,0.9768,-4.053e-05
61,1,-0.005796,-0.004876,0.0001806,-0.3655,0.07475,0.03968,0.576,0.4247,-0.02749,-0.02566,0.9785,0.000128,-0.4096,1.546,0.04259,1.119,4.948,-0.04555,9.449,-1.82,-0.3446,11.13,16.07,-0.08448,29.87,-0.668,-0.6747,18.2,-30.02,-2.051,-0.02644,0.9763,-6.334e-05
62,1,-0.005789,-0.00488,0.0001805,-0.3764,0.04828,0.03851,0.5637,0.4407,-0.02656,-0.04314,0.9779,0.0001281,-0.4226,1.544,0.04286,1.111,4.95,-0.04539,9.449,-1.814,-0.3447,11.12,16.07,-0.08443,29.87,-0.6649,-0.6748,18.2,-30.02,-2.052,-0.04329,0.9756,-7.287e-05
63,1,-0.005782,-0.004884,0.0001803,-0.3852,0.02151,0.03714,0.551,0.4564,-0.02561,-0.06061,0.977,0.000128,-0.4355,1.541,0.04312,1.104,4.952,-0.04524,9.45,-1.809,-0.3448,11.12,16.07,-0.08438,29.87,-0.6617,-0.6748,18.2,-30.02,-2.053,-0.06012,0.9748,-6.766e-05
64,1,-0.005775,-0.004888,0.0001802,-0.392,-0.005394,0.03556,0.5378,0.4717,-0.02464,-0.07806,0.9759,0.0001277,-0.4485,1.539,0.04339,1.096,4.954,-0.04508,9.451,-1.803,-0.3449,11.12,16.08,-0.08433,29.87,-0.6586,-0.6749,18.21,-30.02,-2.054,-0.07697,0.9739,-4.745e-05
65,1,-0.005768,-0.004891,0.0001801,-0.3968,-0.0323,0.03381,0.5242,0.4866,-0.02365,-0.09549,0.9744,0.0001273,-0.4614,1.536,0.04365,1.089,4.956,-0.04492,9.452,-1.798,-0.3451,11.11,16.08,-0.08428,29.87,-0.6554,-0.675,18.21,-30.02,-2.055,-0.09389,0.9728,-1.341e-05
66,1,-0.00576,-0.004895,0.00018,-0.3997,-0.05908,0.03189,0.5102,0.5011,-0.02264,-0.1129,0.9726,0.0001268,-0.4742,1.533,0.0439,1.081,4.958,-0.04476,9.452,-1.792,-0.3452,11.11,16.08,-0.08423,29.87,-0.6522,-0.675,18.21,-30.02,-2.056,-0.1109,0.9715,3.187e-05
67,1,-0.005753,-0.004899,0.0001799,-0.4008,-0.0856,0.02982,0.4958,0.5153,-0.02162,-0.1303,0.9705,0.0001262,-0.4871,1.53,0.04416,1.074,4.96,-0.0446,9.453,-1.787,-0.3453,11.11,16.08,-0.08418,29.87,-0.6491,-0.6751,18.21,-30.02,-2.057,-0.128,0.9701,8.469e-05
68,1,-0.005746,-0.004903,0.0001798,-0.4002,-0.1118,0.02763,0.481,0.529,-0.02057,-0.1476,0.9681,0.0001256,-0.4999,1.527,0.04441,1.066,4.962,-0.04444,9.454,-1.781,-0.3454,11.1,16.09,-0.08413,29.87,-0.6459,-0.6752,18.22,-30.01,-2.058,-0.1453,0.9683,0.0001408
69,1,-0.005739,-0.004906,0.0001796,-0.3978,-0.1375,0.02531,0.4658,0.5424,-0.01951,-0.1649,0.9654,0.000125,-0.5126,1.524,0.04465,1.059,4.964,-0.04428,9.455,-1.776,-0.3456,11.1,16.09,-0.08408,29.87,-0.6428,-0.6752,18.22,-30.01,-2.059,-0.1627,0.9662,0.0001957
70,1,-0.005732,-0.00491,0.0001795,-0.3938,-0.1626,0.02289,0.4502,0.5553,-0.01844,-0.1821,0.9624,0.0001245,-0.5254,1.521,0.0449,1.052,4.966,-0.04412,9.455,-1.77,-0.3457,11.1,16.09,-0.08403,29.87,-0.6396,-0.6753,18.22,-30.01,-2.059,-0.1802,0.9638,0.0002457
71,1,-0.005725,-0.004914,0.0001794,-0.3883,-0.1871,0.02038,0.4343,0.5677,-0.01735,-0.1993,0.959,0.0001241,-0.538,1.517,0.04514,1.044,4.968,-0.04397,9.456,-1.765,-0.3458,11.1,16.09,-0.08398,29.87,-0.6365,-0.6754,18.23,-30.01,-2.06,-0.1978,0.9609,0.0002874
72,1,-0.005717,-0.004917,0.0001793,-0.3813,-0.211,0.01779,0.4181,0.5797,-0.01624,-0.2164,0.9554,0.0001239,-0.5507,1.514,0.04537,1.037,4.97,-0.04381,9.457,-1.759,-0.3459,11.09,16.09,-0.08393,29.87,-0.6333,-0.6754,18.23,-30.01,-2.061,-0.2154,0.9577,0.0003186
73,1,-0.00571,-0.004921,0.0001792,-0.3728,-0.234,0.01513,0.4015,0.5913,-0.01513,-0.2334,0.9515,0.0001238,-0.5633,1.51,0.04561,1.029,4.972,-0.04365,9.457,-1.754,-0.346,11.09,16.1,-0.08388,29.87,-0.6301,-0.6755,18.23,-30.01,-2.062,-0.233,0.954,0.0003378
74,1,-0.005703,-0.004925,0.0001791,-0.363,-0.2562,0.01242,0.3845,0.6023,-0.014,-0.2504,0.9473,0.0001238,-0.5759,1.507,0.04584,1.022,4.974,-0.04349,9.458,-1.749,-0.3462,11.09,16.1,-0.08383,29.87,-0.627,-0.6756,18.23,-30.01,-2.063,-0.2506,0.9498,0.0003443
75,1,-0.005696,-0.004928,0.0001789,-0.352,-0.2775,0.009665,0.3673,0.6129,-0.01286,-0.2673,0.9428,0.0001241,-0.5884,1.503,0.04607,1.014,4.976,-0.04333,9.459,-1.743,-0.3463,11.08,16.1,-0.08378,29.87,-0.6238,-0.6756,18.24,-30.01,-2.064,-0.268,0.9453,0.0003385
76,1,-0.005689,-0.004932,0.0001788,-0.3398,-0.2979,0.006878,0.3498,0.6231,-0.01171,-0.2841,0.9381,0.0001245,-0.6009,1.499,0.04629,1.007,4.978,-0.04317,9.459,-1.738,-0.3464,11.08,16.1,-0.08373,29.87,-0.6207,-0.6757,18.24,-30.01,-2.065,-0.2854,0.9403,0.000321
77,1,-0.005682,-0.004935,0.0001787,-0.3264,-0.3173,0.004068,0.332,0.6327,-0.01055,-0.3008,0.933,0.0001251,-0.6134,1.495,0.04651,0.9992,4.979,-0.04301,9.46,-1.732,-0.3465,11.08,16.1,-0.08368,29.87,-0.6175,-0.6758,18.24,-30.01,-2.066,-0.3026,0.9349,0.0002931
